ID,TIMESTAMP,TIMESTAMPGMT+1,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
532,1328025777,1/31/20125:02:00PM,2.5,2.5,5,3,4
532,1328090500,2/1/201211:01:00AM,1.5,2.5,7,4.5,2.5
532,1328101798,2/1/20122:09:00PM,6,5.5,3,5.5,3.5
532,1328198670,2/2/20125:04:00PM,2,3.5,6,5,6.5
532,1328263229,2/3/201211:00:00AM,3.5,3,3.5,4,4.5
532,1328275919,2/3/20122:31:00PM,4.5,5,5,5.5,4.5
532,1328284852,2/3/20125:00:00PM,2.5,4.5,5.5,4.5,3.5
532,1328522503,2/6/201211:01:00AM,2,2.5,6,3.5,3.5
532,1328535021,2/6/20122:30:00PM,1.5,4,5,3.5,3.5
532,1328609656,2/7/201211:14:00AM,2.5,4,5.5,5,2.5
532,1328620132,2/7/20122:08:00PM,5,6,3,5,3
532,1328695580,2/8/201211:06:00AM,1.5,5,5.5,4.5,3.5
532,1328707500,2/8/20122:25:00PM,4.5,5,1.5,6,3.5
532,1328781984,2/9/201211:06:00AM,5,3.5,5,4.5,4
532,1328792418,2/9/20122:00:00PM,3,5.5,4.5,4,2.5
532,1328874693,2/10/201212:51:00PM,4,3.5,6,5,5
532,1328879187,2/10/20122:06:00PM,6.5,5,5.5,5,6
532,1329127279,2/13/201211:01:00AM,3.5,4.5,6,5,5
532,1329144377,2/13/20123:46:00PM,3.5,2,6,4,5.5
532,1329148840,2/13/20125:00:00PM,4.5,5.5,4,4,3
532,1329215596,2/14/201211:33:00AM,6,5.5,1.5,5.5,3.5
532,1329226918,2/14/20122:41:00PM,4.5,4.5,4,5.5,4
532,1329307646,2/15/20121:07:00PM,4.5,4,2.5,4,3.5
532,1329311201,2/15/20122:06:00PM,1.5,4.5,6,6,3
532,1329321962,2/15/20125:06:00PM,2.5,2.5,5.5,2,4
532,1329388224,2/16/201211:30:00AM,2.5,5.5,5,5.5,3
532,1329397564,2/16/20122:06:00PM,4,2,1.5,5,3
532,1329408094,2/16/20125:01:00PM,4.5,2,3.5,4,3.5
532,1329473834,2/17/201211:17:00AM,6,3.5,1.5,4,3.5
532,1329486092,2/17/20122:41:00PM,4.5,5.5,5,5.5,4.5
532,1329732244,2/20/201211:04:00AM,5.5,4.5,3,4.5,3.5
532,1329744645,2/20/20122:30:00PM,5,4,2.5,6,4
532,1329754405,2/20/20125:13:00PM,2.5,3.5,5,3,2.5
532,1329836758,2/21/20124:05:00PM,1.5,4,6,5.5,3
532,1329924366,2/22/20124:26:00PM,5.5,5,6.5,4,6.5
532,1330013467,2/23/20125:11:00PM,2.5,1.5,5,1.5,4
532,1330080139,2/24/201211:42:00AM,4,4,6,4.5,6
532,1330337672,2/27/201211:14:00AM,2,4,6,6,3
532,1330427353,2/28/201212:09:00PM,6,5,6.5,5,6.5
532,1330434051,2/28/20122:00:00PM,6.5,3.5,2,6,4.5
532,1330444946,2/28/20125:02:00PM,2.5,2,6,2,4
532,1330512289,2/29/201211:44:00AM,2.5,3.5,6.5,5,5.5
532,1330520597,2/29/20122:03:00PM,2.5,4,2.5,6,2
532,1330610244,3/1/20122:57:00PM,2,4,6,3.5,4
532,1330698722,3/2/20123:32:00PM,4.5,1,5.5,1.5,4.5
532,1330944163,3/5/201211:42:00AM,4,3,5.5,3,4
532,1330954514,3/5/20122:35:00PM,5,5,4,5,4
532,1330963300,3/5/20125:01:00PM,3,3.5,5.5,2.5,3.5
532,1331033595,3/6/201212:33:00PM,4.5,2.5,6.5,3.5,6
532,1331046032,3/6/20124:00:00PM,3,3.5,3.5,4,4
532,1331050284,3/6/20125:11:00PM,1.5,4,5.5,3,4.5
532,1331114563,3/7/201211:02:00AM,4.5,2,6.5,3,5.5
532,1331126725,3/7/20122:25:00PM,3.5,3.5,6,2.5,4.5
532,1331138447,3/7/20125:40:00PM,2.5,2,4,1.5,2.5
532,1331201804,3/8/201211:16:00AM,5,3.5,6.5,4.5,5.5
532,1331213962,3/8/20122:39:00PM,2,4.5,5,5,3.5
532,1331222473,3/8/20125:01:00PM,3.5,5,6,4.5,6
532,1331289204,3/9/201211:33:00AM,4,5.5,5.5,6,4.5
532,1331300197,3/9/20122:36:00PM,3.5,2.5,2.5,3.5,2.5
532,1331308833,3/9/20125:00:00PM,2.5,3,5.5,3.5,5
524,1328004546,1/31/201211:09:00AM,4,4,7,7,5
524,1328017606,1/31/20122:46:00PM,6,7,7,7,7
524,1328026149,1/31/20125:09:00PM,4,5.5,7,7,2.5
524,1328090755,2/1/201211:05:00AM,2.5,5.5,7,7,4
524,1328103007,2/1/20122:30:00PM,7,5.5,7,7,7
524,1328112126,2/1/20125:02:00PM,1,7,7,7,2.5
524,1328177132,2/2/201211:05:00AM,4,5.5,7,4,7
524,1328190748,2/2/20122:52:00PM,7,5.5,7,4,7
524,1328203777,2/2/20126:29:00PM,7,7,7,7,7
524,1328264179,2/3/201211:16:00AM,3.5,4,4,4,5.5
524,1328281356,2/3/20124:02:00PM,7,4,4,5.5,5.5
524,1328626918,2/7/20124:01:00PM,2.5,5.5,7,7,7
524,1328632288,2/7/20125:31:00PM,1,4,7,5.5,4
524,1328697187,2/8/201211:33:00AM,2.5,4,7,7,4
524,1328706169,2/8/20122:02:00PM,5.5,5.5,7,7,4
524,1328718226,2/8/20125:23:00PM,4,7,7,7,4
524,1328794380,2/9/20122:33:00PM,5.5,4,7,7,7
524,1328804186,2/9/20125:16:00PM,2.5,5.5,7,4,7
524,1329302167,2/15/201211:36:00AM,1.5,4,5.5,5.5,1.5
524,1329318449,2/15/20124:07:00PM,7,5.5,7,7,7
524,1329322164,2/15/20125:09:00PM,4,5.5,7,7,7
524,1329397572,2/16/20122:06:00PM,3,5.5,7,7,4
524,1329408472,2/16/20125:07:00PM,7,5.5,7,7,7
524,1329835114,2/21/20123:38:00PM,6,6,7,7,7
524,1329847551,2/21/20127:05:00PM,4,5,7,7,3
524,1329905130,2/22/201211:05:00AM,5.5,4,7,6.5,5
524,1329916152,2/22/20122:09:00PM,5.5,4,7,7,4
524,1329928009,2/22/20125:26:00PM,1,5.5,7,7,1
524,1330007813,2/23/20123:36:00PM,2.5,4,7,7,4.5
524,1330014130,2/23/20125:22:00PM,2,4,6.5,6,2.5
524,1330077905,2/24/201211:05:00AM,2.5,5.5,7,7,4
524,1330434702,2/28/20122:11:00PM,4,4,6,5,4
524,1330445037,2/28/20125:03:00PM,7,5.5,6.5,6.5,7
524,1330524099,2/29/20123:01:00PM,2,5.5,5.5,4,5
524,1330538033,2/29/20126:53:00PM,6,4,7,6,3
524,1330608897,3/1/20122:34:00PM,3.5,4.5,7,6,4
524,1330619497,3/1/20125:31:00PM,6.5,5.5,6,6,6
524,1331049655,3/6/20125:00:00PM,5.5,5.5,7,7,6
524,1331127170,3/7/20122:32:00PM,5.5,4,6.5,6.5,6
524,1331136414,3/7/20125:06:00PM,6.5,5.5,4,6.5,5
524,1331201185,3/8/201211:06:00AM,5.5,5.5,6.5,6.5,5.5
524,1331214016,3/8/20122:40:00PM,6.5,5.5,4,4,6.5
524,1331290626,3/9/201211:57:00AM,6.5,6,6.5,7,6
546,1327917792,1/30/201211:03:00AM,4.5,6,6,6.5,5.5
546,1327929603,1/30/20122:20:00PM,3.5,6.5,5,6.5,4
546,1328004660,1/31/201211:11:00AM,3.5,6.5,5,7,4.5
546,1328014886,1/31/20122:01:00PM,5.5,6.5,6,6.5,5
546,1328025768,1/31/20125:02:00PM,4,7,5.5,6.5,4
546,1328091751,2/1/201211:22:00AM,3.5,7,6,6.5,5.5
546,1328102088,2/1/20122:14:00PM,4.5,7,6,7,5
546,1328177095,2/2/201211:04:00AM,3.5,6.5,6,6,5
546,1328187686,2/2/20122:01:00PM,3.5,7,6,7,4.5
546,1328198517,2/2/20125:01:00PM,3.5,7,5.5,6.5,5.5
546,1328263296,2/3/201211:01:00AM,4,7,6.5,6.5,4
546,1328522619,2/6/201211:03:00AM,4,7,6,6.5,6
546,1328534724,2/6/20122:25:00PM,4,7,6.5,7,5.5
546,1328545734,2/6/20125:28:00PM,3.5,7,6.5,6.5,6
546,1328608889,2/7/201211:01:00AM,3.5,7,6.5,7,6
546,1328619665,2/7/20122:01:00PM,4,7,6.5,7,6
546,1328630521,2/7/20125:02:00PM,4,7,6.5,7,6
546,1328695522,2/8/201211:05:00AM,3.5,6.5,6.5,7,6
546,1328706389,2/8/20122:06:00PM,4,6,6,6.5,5.5
546,1328782165,2/9/201211:09:00AM,3,7,6.5,7,6
546,1328793968,2/9/20122:26:00PM,4,7,6.5,6.5,6
546,1328875993,2/10/20121:13:00PM,4,6.5,6,6.5,5
546,1328880699,2/10/20122:31:00PM,4,7,6,6.5,5.5
546,1329128052,2/13/201211:14:00AM,4,7,6.5,6.5,5
546,1329138038,2/13/20122:00:00PM,4,6.5,6,6.5,5
546,1329213840,2/14/201211:04:00AM,3.5,7,6,6.5,5
546,1329226384,2/14/20122:33:00PM,4,7,5.5,6.5,5
546,1329235244,2/14/20125:00:00PM,3.5,7,6,6.5,5
546,1329302875,2/15/201211:47:00AM,3.5,7,6,6,6
546,1329312056,2/15/20122:20:00PM,4,7,6,6.5,5
546,1329321769,2/15/20125:02:00PM,3.5,7,6,6.5,5.5
546,1329386460,2/16/201211:01:00AM,4,6,6,6.5,6
546,1329397504,2/16/20122:05:00PM,3.5,6.5,6.5,6.5,6
546,1329408134,2/16/20125:02:00PM,4,7,6,6.5,5.5
546,1329473468,2/17/201211:11:00AM,3.5,7,6,6.5,5.5
546,1329483945,2/17/20122:05:00PM,3.5,7,6.5,6.5,6
546,1329732104,2/20/201211:01:00AM,3.5,5.5,6,6.5,5
546,1329744096,2/20/20122:21:00PM,4,7,6,6.5,5.5
546,1329818632,2/21/201211:03:00AM,4,7,6,6.5,5
546,1329829658,2/21/20122:07:00PM,4,6.5,5.5,6.5,5.5
546,1329905663,2/22/201211:14:00AM,4,7,5.5,6.5,5
546,1329915746,2/22/20122:02:00PM,4,7,6,6.5,5
546,1329991624,2/23/201211:07:00AM,3.5,7,6,6.5,5
546,1330008803,2/23/20123:53:00PM,3.5,7,6,6.5,5.5
546,1330090443,2/24/20122:34:00PM,4,6.5,6,6.5,6
546,1330337178,2/27/201211:06:00AM,3.5,7,6,6.5,5.5
546,1330350036,2/27/20122:40:00PM,4,6.5,6,6.5,5.5
546,1330425020,2/28/201211:30:00AM,4,6.5,6,6.5,6
546,1330509702,2/29/201211:01:00AM,4,6.5,6.5,6.5,6
546,1330598355,3/1/201211:39:00AM,4,7,6,6.5,6
546,1330607195,3/1/20122:06:00PM,4,7,6,6.5,6
546,1330942813,3/5/201211:20:00AM,3,6.5,4,6,4
546,1330952754,3/5/20122:05:00PM,3.5,7,5.5,6.5,5.5
546,1331114451,3/7/201211:00:00AM,4,7,4.5,6.5,5.5
546,1331202719,3/8/201211:31:00AM,3,7,5,7,5
546,1331211922,3/8/20122:05:00PM,3.5,7,5.5,6.5,5
546,1331295237,3/9/20121:13:00PM,4,7,6,6.5,6
546,1331298686,3/9/20122:11:00PM,3.5,7,6,6.5,5.5
546,1331308839,3/9/20125:00:00PM,3.5,7,6.5,6.5,6
525,1327917732,1/30/201211:02:00AM,3.5,5,5.5,6,4
525,1327929000,1/30/20122:10:00PM,4,5,6,5.5,4
525,1327942851,1/30/20126:00:00PM,4,4,4,4,4
525,1328275403,2/3/20122:23:00PM,5.5,6,5.5,6,4.5
525,1328286110,2/3/20125:21:00PM,5,5.5,4.5,5,4.5
525,1328523673,2/6/201211:21:00AM,4.5,5.5,2.5,6,4.5
525,1328533363,2/6/20122:02:00PM,4,5,5,5.5,3.5
525,1328544960,2/6/20125:16:00PM,3.5,6,6.5,6.5,4
525,1328610969,2/7/201211:36:00AM,4.5,6,5.5,6,4.5
525,1328621108,2/7/20122:25:00PM,3.5,5.5,6.5,6,6
525,1328631694,2/7/20125:21:00PM,4.5,6,5.5,6.5,5
525,1328698212,2/8/201211:50:00AM,4.5,6.5,4.5,6.5,4.5
525,1328706093,2/8/20122:01:00PM,6.5,6.5,6,6.5,6.5
525,1328717585,2/8/20125:13:00PM,3,5,3,3,3.5
525,1328785418,2/9/201212:03:00PM,4,6,5.5,6,5
525,1328793789,2/9/20122:23:00PM,3.5,6,6.5,6.5,4.5
525,1328804797,2/9/20125:26:00PM,4,5.5,5.5,5.5,4
525,1329128657,2/13/201211:24:00AM,4,5.5,5,6,4
525,1329143270,2/13/20123:27:00PM,6,6,6,6.5,6
525,1329149089,2/13/20125:04:00PM,2,5.5,5,5.5,3
525,1329215459,2/14/201211:30:00AM,6,6.5,6.5,6.5,6.5
525,1329227588,2/14/20122:53:00PM,6,3,4.5,2,7
525,1329237058,2/14/20125:30:00PM,5,4,5,4.5,4
525,1329302717,2/15/201211:45:00AM,3,5,5.5,5.5,5.5
525,1329314308,2/15/20122:58:00PM,5,5.5,5.5,5.5,4.5
525,1329322736,2/15/20125:18:00PM,4,4.5,4.5,5,4
525,1329389944,2/16/201211:59:00AM,6.5,5,5.5,4,6.5
525,1329399063,2/16/20122:31:00PM,5.5,6.5,5.5,5.5,5
525,1329408573,2/16/20125:09:00PM,4.5,6.5,6,5.5,5.5
525,1329475898,2/17/201211:51:00AM,6.5,6.5,6,6.5,7
525,1329484834,2/17/20122:20:00PM,4,5.5,5.5,5.5,4
525,1329737641,2/20/201212:34:00PM,6.5,2.5,4.5,1.5,6.5
525,1329744287,2/20/20122:24:00PM,6,3.5,4,2.5,5.5
525,1329753657,2/20/20125:00:00PM,4.5,5.5,6,6,5.5
525,1329833336,2/21/20123:08:00PM,4,5.5,4.5,6,4
525,1329841333,2/21/20125:22:00PM,2.5,5.5,6,6,4
525,1329907475,2/22/201211:44:00AM,7,6.5,6.5,6.5,7
525,1329920838,2/22/20123:27:00PM,6.5,6.5,6,6.5,5.5
525,1329927059,2/22/20125:10:00PM,2.5,6,4,5.5,1.5
525,1329993132,2/23/201211:32:00AM,4.5,7,7,7,5
525,1330008914,2/23/20123:55:00PM,5.5,2.5,5.5,3.5,6.5
525,1330013947,2/23/20125:19:00PM,3,5.5,6.5,4,5.5
525,1330342090,2/27/201212:28:00PM,5.5,6,5.5,3.5,6
525,1330350041,2/27/20122:40:00PM,4,5.5,6,3.5,6
525,1330367366,2/27/20127:29:00PM,4.5,4,5.5,3.5,4.5
525,1330429688,2/28/201212:48:00PM,5,6.5,6.5,6.5,6
525,1330437594,2/28/20122:59:00PM,2,5.5,4.5,6,3
525,1330446621,2/28/20125:30:00PM,2.5,5.5,6,4,3
525,1330517664,2/29/20121:14:00PM,5.5,6.5,7,5,7
525,1330522942,2/29/20122:42:00PM,7,6.5,6.5,5.5,7
525,1330533831,2/29/20125:43:00PM,2.5,5.5,7,6.5,4
525,1330600807,3/1/201212:20:00PM,4,6.5,7,6.5,4
525,1330611231,3/1/20123:13:00PM,3.5,5.5,6.5,6,4
525,1330619771,3/1/20125:36:00PM,7,7,4,4.5,6
525,1330946765,3/5/201212:26:00PM,3,5,6.5,6.5,3
525,1330958731,3/5/20123:45:00PM,3,4.5,6.5,6,4
525,1330967687,3/5/20126:14:00PM,4,3,6.5,5,2
525,1331033558,3/6/201212:32:00PM,5,5.5,5.5,6,5
525,1331041923,3/6/20122:52:00PM,3,4.5,4,5.5,3
525,1331050601,3/6/20125:16:00PM,1.5,5.5,6.5,6,4
525,1331114452,3/7/201211:00:00AM,4,5.5,5.5,4.5,5
525,1331125520,3/7/20122:05:00PM,3,6,6.5,6.5,4
525,1331203259,3/8/201211:40:00AM,6.5,6,5.5,3.5,7
525,1331215271,3/8/20123:01:00PM,3,5.5,5,6,4
525,1331298801,3/9/20122:13:00PM,3.5,5.5,4,6,4
547,1327918062,1/30/201211:07:00AM,6,6.5,5.5,6.5,4.5
547,1327929747,1/30/20122:22:00PM,6.5,4,4,5,5
547,1327939962,1/30/20125:12:00PM,4.5,5,4,5.5,3.5
547,1328004030,1/31/201211:00:00AM,5,6,5.5,5,3.5
547,1328014961,1/31/20122:02:00PM,5.5,6,5.5,6,4
547,1328025765,1/31/20125:02:00PM,3,5,6,6.5,2.5
547,1328090476,2/1/201211:01:00AM,3.5,5,5,6,2.5
547,1328101487,2/1/20122:04:00PM,3,5.5,5,6,3.5
547,1328113008,2/1/20125:16:00PM,5.5,5.5,5,5.5,3.5
547,1328176940,2/2/201211:02:00AM,3,5,3,5,3
547,1328188834,2/2/20122:20:00PM,4.5,5.5,5,6,3.5
547,1328198462,2/2/20125:01:00PM,5.5,6,5.5,6,4.5
547,1328274660,2/3/20122:11:00PM,5.5,6.5,5.5,6.5,4
547,1328286285,2/3/20125:24:00PM,6,5.5,6.5,6.5,4
547,1328608860,2/7/201211:01:00AM,6,6.5,5.5,6.5,4
547,1328620818,2/7/20122:20:00PM,5,2,4,3.5,3
547,1328631092,2/7/20125:11:00PM,3.5,4,4.5,3.5,4.5
547,1328695279,2/8/201211:01:00AM,3.5,4.5,5.5,6,4
547,1328706802,2/8/20122:13:00PM,4.5,5.5,4.5,6,5
547,1328718046,2/8/20125:20:00PM,2.5,5.5,3,5.5,3.5
547,1328794210,2/9/20122:30:00PM,5.5,4.5,4,6,5.5
547,1328803941,2/9/20125:12:00PM,7,4,4,6.5,6.5
547,1328868038,2/10/201211:00:00AM,7,6.5,5.5,6.5,6
547,1328880085,2/10/20122:21:00PM,7,6.5,6,6.5,5.5
547,1328889818,2/10/20125:03:00PM,6,6,6,6.5,5
547,1329128036,2/13/201211:13:00AM,5.5,6,6,6.5,4.5
547,1329213644,2/14/201211:00:00AM,5,5,4.5,6.5,4
547,1329224547,2/14/20122:02:00PM,5,6,5,6.5,4
547,1329235383,2/14/20125:03:00PM,4,4.5,5.5,3,4
547,1329301874,2/15/201211:31:00AM,4.5,6,6,5,4
547,1329312987,2/15/20122:36:00PM,3,5.5,5,6,4
547,1329321944,2/15/20125:05:00PM,6,6.5,5,6.5,5
547,1329408631,2/16/20125:10:00PM,7,3,6,6,6
547,1329472917,2/17/201211:01:00AM,6,6.5,5,6.5,6
547,1329483642,2/17/20122:00:00PM,6,6,6,6.5,5.5
547,1329494692,2/17/20125:04:00PM,6.5,6.5,4.5,6,5.5
547,1329739691,2/20/20121:08:00PM,6.5,6,5,6.5,5.5
547,1329743286,2/20/20122:08:00PM,5.5,5.5,5,6,3.5
547,1329753639,2/20/20125:00:00PM,3,4.5,5,6,3
547,1330084960,2/24/20121:02:00PM,5.5,6,6,5.5,3
547,1330093324,2/24/20123:22:00PM,5,6,6,6,5
547,1330099876,2/24/20125:11:00PM,3,5.5,4.5,6,4
547,1330337287,2/27/201211:08:00AM,4.5,6,4,6.5,3
547,1330358366,2/27/20124:59:00PM,5,6,5,6.5,3.5
547,1330360440,2/27/20125:34:00PM,5,6,6,6.5,4
547,1330425679,2/28/201211:41:00AM,5,6.5,5,6,3.5
547,1330437022,2/28/20122:50:00PM,3,4.5,5.5,6.5,2.5
547,1330445725,2/28/20125:15:00PM,4,4,4.5,6,4
547,1330513827,2/29/201212:10:00PM,3.5,5,5,5.5,3
547,1330523366,2/29/20122:49:00PM,3,5,3,6,3.5
547,1330531367,2/29/20125:02:00PM,4,5.5,5,6.5,3.5
547,1330944095,3/5/201211:41:00AM,3,6,5,5,3.5
547,1330954362,3/5/20122:32:00PM,2.5,6.5,5,5,3.5
547,1330963549,3/5/20125:05:00PM,3,6.5,3,5.5,4
547,1331029749,3/6/201211:29:00AM,5,6,5,6,4.5
547,1331042181,3/6/20122:56:00PM,4.5,6,3,5.5,4
547,1331049782,3/6/20125:03:00PM,5,5.5,5,6,4.5
547,1331117477,3/7/201211:51:00AM,3,6,5,6,4
547,1331127051,3/7/20122:30:00PM,4,5.5,3,6,3
547,1331136458,3/7/20125:07:00PM,3,5.5,5,6,3
547,1331213433,3/8/20122:30:00PM,4,5,5,6,4
547,1331224240,3/8/20125:30:00PM,5,5,5,5,3.5
547,1331287448,3/9/201211:04:00AM,4,6,4.5,6,4
547,1331298587,3/9/20122:09:00PM,5,5.5,4,6,4
547,1331311851,3/9/20125:50:00PM,3.5,5,3.5,5.5,4
548,1327918025,1/30/201211:07:00AM,4,4,5.5,6.5,5.5
548,1327929788,1/30/20122:23:00PM,2,5.5,6,7,4.5
548,1327939439,1/30/20125:03:00PM,4.5,5,6.5,6.5,4.5
548,1328004233,1/31/201211:03:00AM,3.5,5.5,6,6.5,4.5
548,1328027422,1/31/20125:30:00PM,2.5,6,5.5,6,5
548,1328090476,2/1/201211:01:00AM,4,6,5.5,6.5,4.5
548,1328112064,2/1/20125:01:00PM,2,6,6.5,6.5,4.5
548,1328177396,2/2/201211:09:00AM,4.5,5.5,6.5,6,4
548,1328198571,2/2/20125:02:00PM,4,6,6.5,6.5,4.5
548,1328264696,2/3/201211:24:00AM,4,3.5,5.5,6,4
548,1328274313,2/3/20122:05:00PM,3.5,6,6.5,6.5,5
548,1328285243,2/3/20125:07:00PM,2.5,6,6,6,4.5
548,1328619787,2/7/20122:03:00PM,3.5,4,6.5,6,3
548,1328631539,2/7/20125:18:00PM,4,6,6.5,6,5.5
548,1328696172,2/8/201211:16:00AM,4,5.5,6,6,4
548,1328706452,2/8/20122:07:00PM,3,3.5,5,6,3
548,1328718242,2/8/20125:24:00PM,5,6,6,6,3.5
548,1328781641,2/9/201211:00:00AM,5.5,6,6.5,6.5,5
548,1328794326,2/9/20122:32:00PM,4,6,6,6.5,4.5
548,1328805242,2/9/20125:34:00PM,4,5.5,6.5,6.5,5.5
548,1328868112,2/10/201211:01:00AM,3.5,6,6.5,6.5,5
548,1328878829,2/10/20122:00:00PM,2.5,6,6.5,6.5,4.5
548,1328890163,2/10/20125:09:00PM,4,6.5,6.5,6.5,5
548,1329127511,2/13/201211:05:00AM,4,6,6,6.5,4
548,1329148839,2/13/20125:00:00PM,3,5.5,6.5,6.5,4
548,1329473119,2/17/201211:05:00AM,4.5,6,6.5,6.5,5.5
548,1329494726,2/17/20125:05:00PM,3.5,6,6.5,6.5,5
548,1329732041,2/20/201211:00:00AM,3.5,6.5,6.5,6.5,5
548,1329742837,2/20/20122:00:00PM,4,6.5,6,6,5
548,1329753922,2/20/20125:05:00PM,3.5,5.5,6.5,6,5
548,1329818427,2/21/201211:00:00AM,3.5,6.5,6.5,6.5,5
548,1329829591,2/21/20122:06:00PM,5,6.5,6.5,6.5,5
548,1329840058,2/21/20125:00:00PM,3.5,6,6.5,6,4.5
548,1329905434,2/22/201211:10:00AM,4,6.5,6.5,6.5,5
548,1329915630,2/22/20122:00:00PM,3.5,5.5,6,6.5,6
548,1329926533,2/22/20125:02:00PM,4,6.5,6,6.5,5
548,1329991316,2/23/201211:01:00AM,3.5,4.5,6,6.5,5
548,1330007914,2/23/20123:38:00PM,4,6,6.5,6.5,5
548,1330013472,2/23/20125:11:00PM,4,6,6.5,6.5,5
548,1330078293,2/24/201211:11:00AM,4,6.5,6.5,6.5,5
548,1330089494,2/24/20122:18:00PM,4,6.5,6.5,6.5,5
548,1330100030,2/24/20125:13:00PM,3.5,6.5,6.5,6.5,5
548,1330336840,2/27/201211:00:00AM,3.5,6.5,6.5,6.5,5.5
548,1330347790,2/27/20122:03:00PM,3.5,6,6,6.5,5
548,1330358565,2/27/20125:02:00PM,3.5,6.5,6.5,6.5,5
548,1330423318,2/28/201211:01:00AM,4,6,6.5,6,4
548,1330434414,2/28/20122:06:00PM,3.5,6.5,6.5,6.5,5
548,1330444921,2/28/20125:02:00PM,4,5.5,6.5,6.5,5
548,1330512347,2/29/201211:45:00AM,3.5,6.5,6.5,6.5,5
548,1330531667,2/29/20125:07:00PM,3.5,6.5,6.5,6.5,5
548,1330596247,3/1/201211:04:00AM,3.5,6,6.5,6.5,5
548,1330617703,3/1/20125:01:00PM,3,6.5,6.5,6.5,5
548,1330695962,3/2/20122:46:00PM,3.5,6.5,6.5,6.5,4.5
548,1330704705,3/2/20125:11:00PM,3,6.5,6.5,6.5,5
548,1330944048,3/5/201211:40:00AM,3.5,6.5,6.5,6.5,5
548,1330952759,3/5/20122:05:00PM,3.5,6.5,6.5,6.5,5
548,1330963781,3/5/20125:09:00PM,3,6,6.5,6.5,4.5
548,1331028100,3/6/201211:01:00AM,3.5,6,6.5,5,5
548,1331052817,3/6/20125:53:00PM,3.5,4.5,6,5,4.5
548,1331114448,3/7/201211:00:00AM,4,6,6.5,6.5,6.5
548,1331125656,3/7/20122:07:00PM,3.5,6.5,6.5,6.5,5
548,1331136069,3/7/20125:01:00PM,3.5,6,6.5,6.5,4.5
548,1331212053,3/8/20122:07:00PM,4,6.5,6.5,6.5,4
548,1331223308,3/8/20125:15:00PM,3,6.5,6.5,6.5,5
548,1331289173,3/9/201211:32:00AM,3.5,6.5,6.5,6.5,5
548,1331298677,3/9/20122:11:00PM,3.5,6,6.5,6.5,5
548,1331309299,3/9/20125:08:00PM,3.5,6.5,6.5,6.5,5
526,1327928600,1/30/20122:03:00PM,1,3.5,5.5,4,4
526,1327939294,1/30/20125:01:00PM,4,1.5,4,3.5,4
526,1328017262,1/31/20122:41:00PM,4,2.5,4.5,4.5,4.5
526,1328026977,1/31/20125:22:00PM,4,1,4,4,4
526,1328101754,2/1/20122:09:00PM,4,1.5,2,3,4
526,1328112133,2/1/20125:02:00PM,2,2,2,4,4
526,1328176838,2/2/201211:00:00AM,4,2.5,4,5,1.5
526,1328189849,2/2/20122:37:00PM,4,3.5,6,4,4
526,1328198483,2/2/20125:01:00PM,4,4,4,4,4
526,1328263219,2/3/201211:00:00AM,4,2,4,2,4
526,1328274526,2/3/20122:08:00PM,4,1.5,4,4,4
526,1328284971,2/3/20125:02:00PM,4,3.5,4,1,4
526,1328880713,2/10/20122:31:00PM,4,4,6.5,6,4
526,1328889677,2/10/20125:01:00PM,3.5,5,5.5,6,4
526,1329128392,2/13/201211:19:00AM,2,2.5,2,6,4
526,1329138221,2/13/20122:03:00PM,5.5,4,2.5,4,4
526,1329148855,2/13/20125:00:00PM,2.5,4,4,4,2.5
526,1329226165,2/14/20122:29:00PM,2,2,4,5.5,4
526,1329235286,2/14/20125:01:00PM,4,4,1.5,4,1.5
526,1329302121,2/15/201211:35:00AM,4,4,2.5,4.5,4.5
526,1329311351,2/15/20122:09:00PM,2,1.5,3.5,4,4
526,1329322848,2/15/20125:20:00PM,4,4,5,4,3
526,1329393249,2/16/201212:54:00PM,4,2,4,4,4
526,1329397786,2/16/20122:09:00PM,4,3,3,4,4
526,1329408453,2/16/20125:07:00PM,2,3,2,4,1
526,1329473381,2/17/201211:09:00AM,4,4,2.5,4.5,3
526,1329485441,2/17/20122:30:00PM,1,4,2,4,4
526,1329494822,2/17/20125:07:00PM,2,4,3,4,4
526,1329732367,2/20/201211:06:00AM,4,5,5,5.5,2.5
526,1329743127,2/20/20122:05:00PM,3,4,4,4.5,3
526,1329753829,2/20/20125:03:00PM,4,2.5,4,5,4
526,1329820242,2/21/201211:30:00AM,4,1,4,4,4
526,1329840111,2/21/20125:01:00PM,1,4,4,5,4
526,1329912602,2/22/20121:10:00PM,1,4,5.5,4,3
526,1329916223,2/22/20122:10:00PM,2.5,4,3,4,4
526,1329926533,2/22/20125:02:00PM,2.5,4,4,4,2
526,1329992495,2/23/201211:21:00AM,4,4,5.5,4,2
526,1330009493,2/23/20124:04:00PM,4,2.5,6,4,2.5
526,1330012901,2/23/20125:01:00PM,2,4,6,6,2
526,1330077897,2/24/201211:04:00AM,2,4,6,5.5,2.5
526,1330089683,2/24/20122:21:00PM,2,4,3,2.5,4
526,1330100057,2/24/20125:14:00PM,2,4,6,5.5,2.5
526,1330336976,2/27/201211:02:00AM,2,4,6,6,4
526,1330423595,2/28/201211:06:00AM,2.5,2.5,2,2.5,2
526,1330434085,2/28/20122:01:00PM,2,4,4,2,4
